Frequency (Hz),"Trace 1: Gain: Real ","Trace 1: Gain: Imaginary ",Trace 1: Gain: Magnitude (dB),"Trace 2: Gain: Real ","Trace 2: Gain: Imaginary ",Trace 2: Gain: Phase (°)
10,-3040.9510216946387,-240.47960152349881,69.68726344660217,-3040.9510216946387,-240.47960152349881,-175.4784370907216
10.351422,-3172.0976212517653,-184.46542165112518,70.04159270445658,-3172.0976212517653,-184.46542165112518,-176.6718551497147
10.715193,-3512.891917076175,-112.1617066004832,70.91772085261029,-3512.891917076175,-112.1617066004832,-178.17124746961656
11.091748,-3389.234583910348,-124.04049399711216,70.6078458140639,-3389.234583910348,-124.04049399711216,-177.9040027972839
11.481536,-3904.2993031843166,-741.684688455197,71.9848248818301,-3904.2993031843166,-741.684688455197,-169.2439050739538
11.885022,-3698.022761061394,-243.24623951391567,71.3781415249336,-3698.022761061394,-243.24623951391567,-176.2366552036388
12.302688,-3796.9790982187405,-263.1576996308771,71.60957542228444,-3796.9790982187405,-263.1576996308771,-176.03533427776904
12.735031,-4170.668708781222,-474.780439337535,72.4600329001922,-4170.668708781222,-474.780439337535,-173.5055229043533
13.182567,-3533.103255637286,-203.86062215996006,70.97756158609316,-3533.103255637286,-203.86062215996006,-176.6976859301217
13.645831,-4390.908821466197,235.0227719045728,72.86351273797561,-4390.908821466197,235.0227719045728,176.93617515716798
14.125375,-4603.963906167993,-625.9101289649211,73.34217381156168,-4603.963906167993,-625.9101289649211,-172.2580871346695
14.621772,-4628.787827264465,-454.09509400627473,73.35094247092924,-4628.787827264465,-454.09509400627473,-174.39707619341883
15.135612,-5204.063594005373,-1454.2257506127419,74.65338979900562,-5204.063594005373,-1454.2257506127419,-164.38748819761273
15.667511,-6336.148020714202,-1006.3349868732158,76.14469898822414,-6336.148020714202,-1006.3349868732158,-170.97541002172568
16.218101,-7433.11391818267,-464.27006301111135,77.44032556954693,-7433.11391818267,-464.27006301111135,-176.42596568448118
16.78804,-7210.500505846928,486.0473786386904,77.17899733334495,-7210.500505846928,486.0473786386904,176.14362441813773
17.378008,-8474.870444105045,174.3483994581574,78.56449900430736,-8474.870444105045,174.3483994581574,178.8214547202945
17.988709,-8808.780166957613,693.1900689488205,78.92512663194715,-8808.780166957613,693.1900689488205,175.50049106652
18.620871,-25704.13147331211,458.33164925249974,88.2014392821212,-25704.13147331211,458.33164925249974,178.97846435552526
19.275249,-16294.03167687682,454.0571463768488,84.2439422878524,-16294.03167687682,454.0571463768488,178.40378196416447
19.952623,-23233.77248037204,15887.735287441621,88.98850361123293,-23233.77248037204,15887.735287441621,145.63487017895235
20.653802,98507.56411549055,-15141.368620398101,99.97080489323118,98507.56411549055,-15141.368620398101,-8.738411281920506
21.379621,18233.75213686794,9622.478801455258,86.28452092591223,18233.75213686794,9622.478801455258,27.821908047513922
22.130947,9192.300150391544,18857.914046606333,86.43570417739991,9192.300150391544,18857.914046606333,64.01305672754009
22.908677,7764.552341592856,3467.141569804265,78.59194419955129,7764.552341592856,3467.141569804265,24.062416522474177
23.713737,8688.716768532195,2824.1974634085627,79.21529843231662,8688.716768532195,2824.1974634085627,18.006335646085038
24.547089,5365.629278476934,1447.5999284060756,74.89754961362877,5365.629278476934,1447.5999284060756,15.098427697533078
25.409727,3816.574444372556,959.0235446528997,71.89938319609882,3816.574444372556,959.0235446528997,14.105172632862791
26.30268,3518.7220917248724,1569.7279681364114,71.71593397401321,3518.7220917248724,1569.7279681364114,24.042003900286982
27.227013,2965.3602516274573,1158.5484362047773,70.0584928720691,2965.3602516274573,1158.5484362047773,21.34028887177938
28.183829,2868.6320376848403,669.3152490488612,69.38371232634331,2868.6320376848403,669.3152490488612,13.133411874658853
29.17427,2421.2708796900215,973.1821854994774,68.33123913144678,2421.2708796900215,973.1821854994774,21.896690228217775
30.199517,2143.692611973899,559.7810043272568,66.90972930358988,2143.692611973899,559.7810043272568,14.63480792618743
31.260794,1850.7324348534532,705.972366749904,65.93685559122258,1850.7324348534532,705.972366749904,20.879635271342547
32.359366,1719.837360943768,610.3989326399669,65.22499971569565,1719.837360943768,610.3989326399669,19.540621629740535
33.496544,1463.392318233873,477.9820233847388,63.74745394216818,1463.392318233873,477.9820233847388,18.08838553904678
34.673685,1417.1723127045802,472.55266242272387,63.486325796393366,1417.1723127045802,472.55266242272387,18.440839316705052
35.892193,1244.284914263451,397.1915147665353,62.31980566274447,1244.284914263451,397.1915147665353,17.703742054909007
37.153523,1078.0941515088805,428.63163171632,61.290489560099914,1078.0941515088805,428.63163171632,21.681914770716727
38.459178,1016.3822751849074,416.01848564171075,60.81384869305456,1016.3822751849074,416.01848564171075,22.25992376603645
39.810717,922.5789702663343,351.73269596995755,59.889457462284724,922.5789702663343,351.73269596995755,20.86931870743999
41.209752,857.9378539321705,282.86367219338445,59.117269967831696,857.9378539321705,282.86367219338445,18.247481924438855
42.657952,783.7068196708967,287.37039247565144,58.430945056806614,783.7068196708967,287.37039247565144,20.137026831218773
44.157045,708.9078249812608,258.4868986371583,57.55391362474122,708.9078249812608,258.4868986371583,20.03321853898503
45.708819,661.7097402088261,274.4228648165454,57.10259303740515,661.7097402088261,274.4228648165454,22.52465956761425
47.315126,610.353603055693,233.62663152130634,56.30542712646577,610.353603055693,233.62663152130634,20.945476325524314
48.977882,571.61370866195,221.09274655355034,55.74753604291463,571.61370866195,221.09274655355034,21.145821979091977
50.699071,536.5529234542792,222.2714838939803,55.2800816795508,536.5529234542792,222.2714838939803,22.502186215455218
52.480746,488.16585247907847,193.6592011348975,54.40609670849339,488.16585247907847,193.6592011348975,21.638613738040064
54.325033,455.69769844883314,192.16982746069775,53.884380488736326,455.69769844883314,192.16982746069775,22.86537784860661
56.234133,422.21233723821234,185.14489085545594,53.27444534744369,422.21233723821234,185.14489085545594,23.67799511107089
58.210322,405.41814066509403,172.9140996993584,52.88390437000483,405.41814066509403,172.9140996993584,23.09863787959387
60.255959,324.65996420188156,160.24967251966092,51.175498506328374,324.65996420188156,160.24967251966092,26.270593703430983
62.373484,344.8180005230607,145.0149122038295,51.45907042213218,344.8180005230607,145.0149122038295,22.809428172229218
64.565423,325.06124925981356,141.08605306496383,50.98886206008345,325.06124925981356,141.08605306496383,23.462248257900978
66.834392,299.08023826797535,131.1578078136692,50.27966395723777,299.08023826797535,131.1578078136692,23.679238198129106
69.183097,283.9713796931044,129.5749569810559,49.88690090273568,283.9713796931044,129.5749569810559,24.52701638112461
71.614341,269.59014058148364,115.67842180877169,49.34803063433161,269.59014058148364,115.67842180877169,23.223685194087455
74.131024,248.35980090416203,111.97433990621599,48.705258856963766,248.35980090416203,111.97433990621599,24.268486348396248
76.736149,234.0027782143971,104.07789906862787,48.168343817036686,234.0027782143971,104.07789906862787,23.978162088910345
79.432823,220.9018167217852,99.77854182618923,47.69032782395286,220.9018167217852,99.77854182618923,24.308088966592365
82.224265,204.202214878248,93.82477434131268,47.033054201491005,204.202214878248,93.82477434131268,24.677357813598775
85.113804,193.72807012023665,88.95402375185256,46.57470659369708,193.72807012023665,88.95402375185256,24.663144688738754
88.104887,180.61265394757902,81.92657410471489,45.947559051394826,180.61265394757902,81.92657410471489,24.399221418151228
91.201084,172.1608225192877,78.6724363448158,45.54231063353606,172.1608225192877,78.6724363448158,24.559007749792226
94.406088,161.14825773267285,74.24172010543535,44.98042918013891,161.14825773267285,74.24172010543535,24.735734494162394
97.723722,151.6752576081694,69.02258146543382,44.435680683636996,151.6752576081694,69.02258146543382,24.46877082116466
101.157945,142.79648953103822,65.19403887129477,43.91660093439907,142.79648953103822,65.19403887129477,24.539168559099725
104.712855,134.32888166515696,61.17349655376403,43.38186372680303,134.32888166515696,61.17349655376403,24.484563435026374
108.392691,126.48825166045224,58.22437032841715,42.87563364644342,126.48825166045224,58.22437032841715,24.717298714070125
112.201845,118.85045517267217,54.543663370698475,42.33007333550475,118.85045517267217,54.543663370698475,24.651660333029007
116.144861,112.09546552813647,51.52075455989581,41.824084188198924,112.09546552813647,51.52075455989581,24.6842199723057
120.226443,105.25376073667178,47.38063753776356,41.2461112124257,105.25376073667178,47.38063753776356,24.235189446353434
