Frequency (Hz),"Trace 1: Gain: Real ","Trace 1: Gain: Imaginary ",Trace 1: Gain: Magnitude (dB),"Trace 2: Gain: Real ","Trace 2: Gain: Imaginary ",Trace 2: Gain: Phase (°)
1,-6.9094934944791735,208.0040202391895,46.366224118858455,-6.9094934944791735,208.0040202391895,91.90255601735399
1.041118,-26.767622286959572,209.5135772503597,46.49456022191348,-26.767622286959572,209.5135772503597,97.28071169019654
1.083927,-11.77420918625912,213.08809954577825,46.584423290645674,-11.77420918625912,213.08809954577825,93.16266929169572
1.128496,-17.93864516136752,193.84184239217979,45.7859858437094,-17.93864516136752,193.84184239217979,95.28724618127242
1.174898,-8.150506982149937,192.93659515791768,45.716035697672396,-8.150506982149937,192.93659515791768,92.41899237225863
1.223207,-22.734573567379407,187.55309890478497,45.525833652226254,-22.734573567379407,187.55309890478497,96.91148742468683
1.273503,-16.95644227661235,189.35637013070226,45.580284735365765,-16.95644227661235,189.35637013070226,95.11706132229601
1.325867,-15.91304334880802,188.66268463416867,45.54450798925402,-15.91304334880802,188.66268463416867,94.82128854118614
1.380384,-22.180285922879087,180.30728683961397,45.18549244887608,-22.180285922879087,180.30728683961397,97.01293943793559
1.437143,-13.335018983305698,177.49498523355487,45.00816599379178,-13.335018983305698,177.49498523355487,94.29650250524413
1.496236,-14.385309600837607,175.33784298030085,44.90664811243491,-14.385309600837607,175.33784298030085,94.69023483313738
1.557758,-13.183328039786712,172.10205775021268,44.74113047412726,-13.183328039786712,172.10205775021268,94.38040558483218
1.62181,-16.801809669310433,164.7319479633649,44.38050272958763,-16.801809669310433,164.7319479633649,95.8237352561324
1.688496,-10.782137396900549,161.9259627724348,44.205542973921965,-10.782137396900549,161.9259627724348,93.80952104273221
1.757924,-14.766687445225411,160.74771441906788,44.159391255839594,-14.766687445225411,160.74771441906788,95.24860298211281
1.830206,-13.296896587742236,155.39445973312084,43.86039379346834,-13.296896587742236,155.39445973312084,94.89080979455527
1.905461,-11.41498906891481,149.63519083035607,43.52587522297637,-11.41498906891481,149.63519083035607,94.36238561630056
1.98381,-13.690122312389732,143.60051242620779,43.182413303641134,-13.690122312389732,143.60051242620779,95.44582144057559
2.06538,-12.378379324133634,136.65202319506434,42.74781116100752,-12.378379324133634,136.65202319506434,95.17590997999206
2.150305,-11.348392251846619,134.65148432413795,42.61496212306804,-11.348392251846619,134.65148432413795,94.81748866745997
2.238721,-12.115964511775433,132.1868614927336,42.46009920353419,-12.115964511775433,132.1868614927336,95.23697554313063
2.330773,-11.65157064948428,127.83055539897846,42.16862590224146,-11.65157064948428,127.83055539897846,95.2080365408012
2.42661,-11.04205457077911,122.6661924607549,41.8095471076968,-11.04205457077911,122.6661924607549,95.14373628322869
2.526388,-8.848071369666338,119.70187396779282,41.58568341061063,-8.848071369666338,119.70187396779282,94.22747647409204
2.630268,-9.85380285529847,114.9050362629984,41.23860287237189,-9.85380285529847,114.9050362629984,94.90146831628887
2.73842,-8.700608407897473,112.23161053207271,41.02832654426911,-8.700608407897473,112.23161053207271,94.43291385825464
2.851018,-9.458112663868489,105.28308167804549,40.48208013397183,-9.458112663868489,105.28308167804549,95.13339036719451
