Frequency (Hz),"Trace 1: Gain: Real ","Trace 1: Gain: Imaginary ",Trace 1: Gain: Magnitude (dB),"Trace 2: Gain: Real ","Trace 2: Gain: Imaginary ",Trace 2: Gain: Phase (°)
1,-43.80697916834828,325.0762243782844,50.317864513518664,-43.80697916834828,325.0762243782844,97.67489178791216
1.041118,-81.56102586612052,337.48813015813414,50.811687960323454,-81.56102586612052,337.48813015813414,103.58621487576983
1.083927,-77.29662142992075,296.78593758824724,49.733895546719545,-77.29662142992075,296.78593758824724,104.59813338391959
1.128496,-54.42757762066004,274.3630585501047,48.93414682031135,-54.42757762066004,274.3630585501047,101.22054182779573
1.174898,-29.227214547052462,256.59097483559697,48.24081285110863,-29.227214547052462,256.59097483559697,96.49831714008981
1.223207,-13.125023805915896,259.8269306966514,48.304751096653746,-13.125023805915896,259.8269306966514,92.89180882415612
1.273503,-26.89734963809808,256.0569115775459,48.21438908395876,-26.89734963809808,256.0569115775459,95.99661023472339
1.325867,-20.23408759369546,232.06785666152138,47.34519074220692,-20.23408759369546,232.06785666152138,94.98303972635189
1.380384,-19.722930511139506,240.10598548863504,47.637264927895345,-19.722930511139506,240.10598548863504,94.69588170004167
1.437143,-28.29406018383641,233.2297498784802,47.41912878203517,-28.29406018383641,233.2297498784802,96.91698612159149
1.496236,-16.921218327360283,232.48847313847838,47.35097397474835,-16.921218327360283,232.48847313847838,94.16282081826253
1.557758,-12.129069583933134,219.64023406618895,46.84746169209155,-12.129069583933134,219.64023406618895,93.16080236411608
1.62181,-20.6363980153001,209.77400363611184,46.476860246388874,-20.6363980153001,209.77400363611184,95.61836222816109
1.688496,-13.136215867167298,208.12797884770308,46.38387567692216,-13.136215867167298,208.12797884770308,93.61149273013977
1.757924,-13.055150389307146,186.70264075403793,45.444192219483135,-13.055150389307146,186.70264075403793,93.99988698761952
1.830206,-24.191786470604598,172.92992242624453,44.84157432954217,-24.191786470604598,172.92992242624453,97.96363027541098
1.905461,-4.4440020179575885,173.7892502870499,44.8032970611509,-4.4440020179575885,173.7892502870499,91.46480339259156
1.98381,-7.610590256239789,174.13275742739418,44.82589746481585,-7.610590256239789,174.13275742739418,92.50255826034069
2.06538,-2.9029235252957597,162.22558581808457,44.20377744663586,-2.9029235252957597,162.22558581808457,91.02516206622857
2.150305,-8.31954973846019,163.54784834177616,44.284120317986854,-8.31954973846019,163.54784834177616,92.91208089365269
2.238721,-19.425944517381254,154.166470792047,43.82821238696906,-19.425944517381254,154.166470792047,97.18177826584663
2.330773,-12.67601868283246,144.20461553044848,43.21301189951221,-12.67601868283246,144.20461553044848,95.02355869596147
2.42661,-14.24964622980991,131.1344673804234,42.40531800096935,-14.24964622980991,131.1344673804234,96.20167732853508
2.526388,-11.151018785419806,131.06316486380527,42.380937575322115,-11.151018785419806,131.06316486380527,94.8630851624844
2.630268,-13.291252421143076,127.25806718530406,42.14082452113093,-13.291252421143076,127.25806718530406,95.96254236254444
2.73842,-11.342677189437017,121.61019114761447,41.73701721108412,-11.342677189437017,121.61019114761447,95.32860567946136
2.851018,-10.805815822799167,116.09675468780834,41.33386307034258,-10.805815822799167,116.09675468780834,95.31753895147816
2.968247,-11.598762458380206,114.24379770899964,41.20118888053991,-11.598762458380206,114.24379770899964,95.797170835296
3.090295,-13.776984229578014,109.3137329874844,40.84193555390958,-13.776984229578014,109.3137329874844,97.18320571140296
3.217363,-11.611279391284324,103.29045525007547,40.33574122208856,-11.611279391284324,103.29045525007547,96.41391324601607
3.349654,-9.847684301933398,102.2139939895714,40.23033299832139,-9.847684301933398,102.2139939895714,95.50310805048133
3.487386,-7.103795078229401,94.62269484666214,39.54431544888392,-7.103795078229401,94.62269484666214,94.29342420154993
3.630781,-8.836665785066936,92.91443078131115,39.400768934582025,-8.836665785066936,92.91443078131115,95.43279842663722
3.780071,-8.188286496189056,89.40210308879674,39.06323406891638,-8.188286496189056,89.40210308879674,95.23308683486401
3.935501,-7.817286650585969,85.22311427044382,38.647536235378176,-7.817286650585969,85.22311427044382,95.24092145428489
4.097321,-8.485048723333616,81.89038901783522,38.31103606239975,-8.485048723333616,81.89038901783522,95.91557582837314
4.265795,-7.2530195995129905,76.4935242642236,37.711364584747244,-7.2530195995129905,76.4935242642236,95.41651978811917
4.441197,-8.374736882977663,75.01979736393216,37.557305403564555,-8.374736882977663,75.01979736393216,96.36976653124098
4.62381,-7.397974040158644,73.32095237486229,37.3485517877739,-7.397974040158644,73.32095237486229,95.76155908597069
4.813933,-5.883524909689589,69.95351465648118,36.92680400009137,-5.883524909689589,69.95351465648118,94.80761597491893
5.011872,-7.392621592457904,66.99648214726137,36.57359893556719,-7.392621592457904,66.99648214726137,96.29673956792148
5.217951,-7.674318690591644,64.91129233818901,36.3066896260466,-7.674318690591644,64.91129233818901,96.74265383787916
5.432503,-7.013452368868682,60.943314335848235,35.755660796128105,-7.013452368868682,60.943314335848235,96.56480904151096
5.655878,-7.366473506468571,59.72738743131813,35.589035683166266,-7.366473506468571,59.72738743131813,97.0310637494921
5.888437,-7.408927691829537,56.867479443970026,35.1703778437641,-7.408927691829537,56.867479443970026,97.42291807543643
6.130558,-7.00137573917265,54.34757930014348,34.77508854276885,-7.00137573917265,54.34757930014348,97.34074915804
6.382635,-7.287362043644979,52.643543203690825,34.50933627557934,-7.287362043644979,52.643543203690825,97.88127695814889
6.645077,-6.828105210083689,51.43260896379364,34.30064776522441,-6.828105210083689,51.43260896379364,97.56226887351401
6.91831,-6.897418026986618,48.659007734952475,33.82966300048693,-6.897418026986618,48.659007734952475,98.06793106905432
7.202778,-6.622770612396384,47.04095372638905,33.53476218713679,-6.622770612396384,47.04095372638905,98.01384951824073
7.498942,-6.8412993445965435,44.69972680604646,33.10665481193864,-6.8412993445965435,44.69972680604646,98.70160310612806
7.807284,-6.82018785051874,43.22561765032481,32.821617441666966,-6.82018785051874,43.22561765032481,98.96627700437419
8.128305,-6.672810217373419,41.36813355366203,32.44487132419498,-6.672810217373419,41.36813355366203,99.16306331994812
8.462526,-6.58857452806667,39.62528131756361,32.077884119723436,-6.58857452806667,39.62528131756361,99.44031887380868
8.810489,-6.538690707517449,38.226878242169256,31.772618975564534,-6.538690707517449,38.226878242169256,99.70648142946689
9.172759,-6.58844725123964,36.69659024834265,31.430296013318145,-6.58844725123964,36.69659024834265,100.1783541745954
9.549926,-6.670070500370773,35.507571757379864,31.15702849365908,-6.670070500370773,35.507571757379864,100.63898465152471
9.942601,-6.357313503907765,33.96304176114399,30.769692765253147,-6.357313503907765,33.96304176114399,100.6021237710451
10.351422,-6.51664988677784,32.64718324379955,30.44659409873473,-6.51664988677784,32.64718324379955,101.28835319903848
10.777053,-6.426123578046969,31.205827605244124,30.065082890326927,-6.426123578046969,31.205827605244124,101.63609001056317
11.220185,-6.424228332879882,30.059921536101246,29.753718728517278,-6.424228332879882,30.059921536101246,102.0634388223794
11.681537,-6.335426833110572,28.84699680779156,29.406593293748685,-6.335426833110572,28.84699680779156,102.38674320364001
12.16186,-6.37788666702099,27.7410069446671,29.086141645592832,-6.37788666702099,27.7410069446671,102.94777224559789
12.661933,-6.398683327155265,26.69389233001957,28.770873119957166,-6.398683327155265,26.69389233001957,103.47979894564084
13.182567,-6.310317074364549,25.631772795321627,28.43113052223188,-6.310317074364549,25.631772795321627,103.83066926364951
13.72461,-6.257816782104258,24.532961773374296,28.068759729306638,-6.257816782104258,24.532961773374296,104.30974350460546
14.28894,-6.251724942994531,23.611929805665625,27.756885585897976,-6.251724942994531,23.611929805665625,104.82990007912358
14.876474,-6.293463182063047,22.701696522235654,27.442731880859622,-6.293463182063047,22.701696522235654,105.49466942606863
15.488166,-6.2238556996742735,21.804007588282136,27.11090791828701,-6.2238556996742735,21.804007588282136,105.93115652853764
16.12501,-6.226384604474824,20.881287950377395,26.765070988083693,-6.226384604474824,20.881287950377395,106.60353364634992
16.78804,-6.215137252224759,20.107487605107718,26.46343909904763,-6.215137252224759,20.107487605107718,107.17615234447386
17.478333,-6.217520218768783,19.331341382900938,26.152747587764907,-6.217520218768783,19.331341382900938,107.82929725857646
18.197009,-6.173712025148309,18.558628283390238,25.826739062253875,-6.173712025148309,18.558628283390238,108.40021706838681
18.945235,-6.186263243899121,17.846846309191516,25.524002286239764,-6.186263243899121,17.846846309191516,109.11788211380994
19.724227,-6.174107701866675,17.11461785581581,25.198670263897874,-6.174107701866675,17.11461785581581,109.83693647635938
20.53525,-6.168371696351395,16.43959935136844,24.889865353601998,-6.168371696351395,16.43959935136844,110.56680590230602
21.379621,-6.148624121692096,15.794735155169118,24.583042389742175,-6.148624121692096,15.794735155169118,111.27012445122551
22.25871,-6.162009920736446,15.17885601919643,24.287307884016784,-6.162009920736446,15.17885601919643,112.0951898731829
