5.71429E-10	1
1.14286E-09	1
1.71429E-09	1
2.28571E-09	-1
2.85714E-09	-1
3.42857E-09	-1
0.000000004	1
4.57143E-09	1
5.14286E-09	-1
5.71429E-09	1
6.28571E-09	-1
6.85714E-09	1
7.42857E-09	-1
0.000000008	1
8.57143E-09	1
9.14286E-09	1
9.71429E-09	-1
1.02857E-08	-1
1.08571E-08	-1
1.14286E-08	-1
0.000000012	1
1.25714E-08	1
1.31429E-08	-1
1.37143E-08	1
1.42857E-08	-1
1.48571E-08	1
1.54286E-08	-1
0.000000016	1
1.65714E-08	-1
1.71429E-08	1
1.77143E-08	1
1.82857E-08	-1
1.88571E-08	1
1.94286E-08	-1
0.00000002	1
2.05714E-08	1
2.11429E-08	-1
2.17143E-08	1
2.22857E-08	-1
2.28571E-08	-1
2.34286E-08	-1
0.000000024	-1
2.45714E-08	-1
2.51429E-08	-1
2.57143E-08	-1
2.62857E-08	-1
2.68571E-08	1
2.74286E-08	1
0.000000028	1
2.85714E-08	1
2.91429E-08	-1
2.97143E-08	-1
3.02857E-08	-1
3.08571E-08	-1
3.14286E-08	-1
0.000000032	-1
3.25714E-08	1
3.31429E-08	-1
3.37143E-08	1
3.42857E-08	1
3.48571E-08	1
3.54286E-08	1
0.000000036	1
3.65714E-08	1
3.71429E-08	1
3.77143E-08	1
3.82857E-08	-1
3.88571E-08	-1
3.94286E-08	-1
0.00000004	1
4.05714E-08	1
4.11429E-08	1
4.17143E-08	1
4.22857E-08	1
4.28571E-08	-1
